Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1/1/10,0.000911503,0.001427838,0.002383791,0.003632973,0.005065984,0.006601868,0.008181458,0.009762211,0.011314201938940801,0.012817022696129044,0.014257394,0.015627327338560267,0.016922714,0.018142250746023877,0.019286627,0.020357902,0.021359049086380293,0.022293607921424496,0.023165434,0.023978513273242918,0.024736835564068433,0.025444299900347578,0.026104655641796023,0.026721463433443587,0.027298073,0.027837612223789963,0.028342986,0.028816880148260452,0.029261768,0.029679922776889762,0.030073428526420462,0.030444193276682834,0.030793962,0.031124329100881042,0.031436751,0.031732559,0.032012968337043354,0.032279089,0.032531935,0.032772437,0.033001443,0.033219731687501766,0.033428017014589695,0.033626954,0.033817143,0.033999139,0.034173449,0.034340545,0.034500857,0.034654787776179044
1/8/10,0.001011054,0.001645728,0.002706795,0.004049443,0.005565669,0.007175743,0.008821581,0.010461589313416205,0.012066675998698198,0.013617164326064742,0.015100415243648664,0.016509000047510068,0.017839301489985623,0.019090447434227362,0.020263502124313784,0.021360856548455744,0.022385772248794282,0.023342043,0.024233746904639253,0.025065067,0.025840163894772002,0.026563089100421343,0.027237725652540058,0.027867752,0.028456623,0.029007559,0.029523546033573805,0.030007343011633356,0.030461488410435944,0.030888312916170488,0.031289952,0.03166836,0.032025322981391297,0.032362472355253684,0.032681298135533235,0.032983160721601124,0.033269302,0.033540858,0.033798864719155636,0.034044271,0.034277944,0.034500680092017365,0.034713206771512926,0.034916193,0.035110252903626016,0.035295951,0.035473807648182525,0.035644301312432694,0.035807874122502366,0.035964934
1/15/10,0.001005561,0.001607117,0.002641458,0.003962503,0.00546123,0.0070571,0.008691381,0.010321960394385958,0.011919332,0.013463486063448852,0.014941518,0.016345786,0.017672500698521797,0.018920653,0.020091197,0.021186433,0.022209553088145394,0.023164292,0.02405468,0.024884864461199446,0.025658973998303494,0.026381035258590334,0.027054911,0.027684263649915785,0.028272533458628405,0.028822930012216415,0.029338430917208228,0.029821786779231127,0.03027553,0.030701986055282068,0.031103286192510432,0.031481381,0.031838053,0.032174932,0.032493504711792784,0.03279513,0.033081049676763105,0.033352396,0.033610205,0.033855424,0.03408892,0.034311487207256575,0.034523854,0.034726687459035906,0.034920601887176383,0.035106161,0.035283885,0.035454251306709095,0.035617702,0.035774645
1/22/10,0.001007637,0.001612742,0.002646569,0.003964212,0.005457546,0.007046703,0.008673455,0.010296062310232806,0.011885290637378136,0.013421327000054552,0.014891403931445089,0.016287973109901648,0.017607307,0.018848431869843717,0.020012320120661484,0.021101279,0.022118494,0.023067691466481532,0.023952887475459234,0.024778210116300384,0.025547770916336313,0.026265576768935688,0.026935471182902418,0.027561097434110924,0.028145877805907056,0.028693004,0.029205438759745368,0.029685916,0.030136954265941783,0.030560866,0.03095977,0.031335606,0.031690146,0.032025011,0.032341678,0.032641499,0.032925707,0.033195428919405454,0.033451694,0.033695444761652156,0.033927542485799246,0.034148776734936874,0.034359871142951214,0.034561489718574444,0.034754242,0.03493869,0.035115349,0.035284694,0.035447165834357766,0.035603169
1/29/10,0.000983643,0.001540052,0.002539229,0.003832969,0.005310572,0.006890174,0.008511995,0.010133096296645314,0.011723320827932088,0.013262146270234703,0.014736263607364967,0.016137713,0.017462457197250304,0.018709290290050144,0.019879012965765584,0.020973807459585665,0.02199677,0.022951564333606504,0.023842165,0.024672673032664575,0.025447186,0.026169703321660298,0.026844069054036822,0.02747393,0.028062716383694987,0.028613629,0.029129639,0.029613492872715565,0.030067721,0.030494645,0.030896397474090263,0.031274926,0.031632015,0.031969293,0.032288248,0.032590238431787474,0.032876506,0.033148186,0.033406313,0.033651837,0.033885623660836535,0.034108469,0.034321102,0.034524190726849875,0.034718349,0.034904143,0.035082091,0.035252672599771946,0.035416330363437866,0.035573472
2/5/10,0.000974701,0.001645514,0.002734134,0.004097634,0.00562949,0.007251138,0.008905407,0.010551422691667648,0.012160652666287313,0.013713859506697644,0.015198747,0.016608152,0.017938665354574147,0.019189575066884956,0.020362069095552705,0.021458633541752797,0.022482602680198083,0.023437826,0.024328422,0.025158606117528487,0.025932561853941126,0.026654357126672204,0.027327887,0.027956838483993544,0.028544671,0.029094608686799656,0.02960964,0.030092523426907707,0.030545798,0.030971792567840606,0.031372642329946306,0.0317503,0.032106548504742524,0.032443019132345305,0.032761199,0.033062448039353605,0.033348005,0.033619005,0.033876481205036335,0.034121382,0.034354573242899186,0.034576849,0.034788935,0.034991501,0.035185158452574514,0.035370471,0.035547958299168285,0.035718098,0.03588133,0.036038064
2/12/10,0.000954038,0.001595826,0.00265826,0.003998149,0.005508722,0.007111185,0.008748154,0.010378558196374644,0.011973689,0.013514148635695172,0.014987496973141154,0.016386442809549935,0.017707460659549982,0.018949735885848255,0.020114365,0.021203752,0.022221160095269615,0.023170373042334012,0.024055454,0.024880566189995044,0.025649849028788897,0.02636733,0.02703687,0.027662123548275668,0.028246522303191104,0.028793265,0.029305319,0.029785422760220125,0.030236097,0.030659655042984763,0.031058218032194385,0.031433725467503955,0.03178795,0.032122512,0.03243889,0.032738434,0.033022377,0.033291846,0.033547868854734375,0.033791388,0.034023264,0.034244287,0.034455179,0.034656603,0.03484917,0.035033439622590284,0.035209927495386865,0.035379109,0.035541423,0.035697274637446416
2/19/10,0.000943306,0.001577877,0.002635214,0.003971625,0.005479949,0.007081089,0.008717426,0.010347708,0.011943087222671695,0.013484059327449692,0.014958102266068661,0.016357863,0.017679770232024775,0.018922974072157032,0.020088545644281985,0.021178871106863423,0.022197199240538815,0.023147305828267677,0.024033248,0.024859184477820744,0.025629254,0.026347482149643418,0.02701773,0.027643654,0.028228686,0.028776027921400583,0.029288646761650057,0.029769284,0.030220461148514427,0.030644495120794122,0.031043507512008225,0.03141944,0.031774067,0.032109009,0.032425747902053305,0.032725633991824134,0.033009902,0.033279679,0.033535996,0.033779794,0.034011937,0.034233213672640414,0.034444347976429555,0.034646004,0.034838792703355076,0.035023274,0.035199965342797034,0.035369341853928406,0.035531842842507384,0.035687874
2/26/10,0.000957878,0.00152813,0.002532634,0.003825518,0.005297864,0.006869159,0.008480646,0.010090152400871863,0.011668087418272655,0.013194345423942766,0.014655917505070785,0.016045056,0.017357867618006458,0.018593242,0.019752037986877222,0.020836466665907286,0.021849635,0.022795201,0.023677126,0.02449949,0.025266364663636784,0.025981722967179252,0.026649379311877993,0.027272952204532516,0.027855843,0.028401224702938637,0.028912043750866034,0.029391022,0.029840664,0.030263274125062162,0.030660961,0.031035656,0.031389125,0.031722981852909796,0.032038699416868606,0.032337624,0.032620984,0.032889902,0.033145406,0.033388432679756545,0.033619842,0.033840421,0.034050891,0.034251913386126626,0.034444096,0.034627999,0.034804136,0.034972982,0.035134974,0.035290517
3/5/10,0.00091874,0.001402577,0.002344285,0.003592534,0.005034149,0.006585295,0.008184633,0.009787985,0.011364211213036253,0.012892008713579556,0.014357450278453384,0.015752086,0.017071488071926072,0.018314143749975878,0.019480608782457394,0.020572871734168652,0.021593876,0.022547162120640393,0.02343661,0.024266245,0.025040102604820445,0.025762137,0.026436153,0.027065768,0.027654389752170827,0.028205199601891037,0.028721155145935554,0.029204991359305668,0.029659229,0.030086183982327274,0.030487981572729174,0.030866567,0.031223720188374913,0.031561067,0.031880094791757844,0.03218216,0.032468502953637776,0.032740257,0.032998458377428215,0.033244054,0.033477912478752765,0.033700827252310286,0.033913527,0.034116681,0.034310902,0.034496757,0.034674763367669524,0.034845401926596055,0.035009114,0.035166309
3/12/10,0.000932787,0.00148393,0.002481486,0.003776237,0.005256713,0.006840462,0.008467266,0.010093855793649593,0.011689831147598391,0.013234492,0.014714403137938451,0.016121514798362064,0.017451729197002403,0.018703802,0.019878512216411934,0.020978030048621542,0.022005449916917677,0.022964438701149958,0.023858979037184525,0.024693182978442595,0.025471159,0.026196922,0.026874327,0.027507036,0.028098491,0.028651906144151786,0.029170264902544825,0.029656324983885027,0.030112626424542245,0.030541503,0.030945092724722935,0.031325355,0.03168408,0.032022904349707094,0.032343322,0.032646699014060546,0.032934281335225926,0.033207208427986405,0.033466522,0.033713173,0.033948035,0.034171905,0.034385514841817906,0.034589537,0.034784588457072156,0.034971236,0.035150002,0.035321369,0.035485779,0.035643643960073565
3/19/10,0.000915874,0.001533434,0.002587288,0.003929935,0.005451313,0.00707013,0.008727118,0.010379796042112595,0.011998413130017503,0.013562807548770891,0.015059989,0.016482281480774675,0.017825894893788028,0.019089844336649245,0.020275124,0.021384087802618777,0.022419982217815892,0.023386604,0.024288044,0.025128508773152716,0.025912185495434906,0.026643156,0.027325333575824763,0.02796243,0.028557931,0.029115086535739847,0.029636913129865224,0.030126196,0.030585500517813207,0.031017180625481335,0.031423395,0.031806117,0.032167154,0.032508154,0.032830624,0.033135938,0.033425353,0.033700016725958744,0.033960977,0.034209193517822416,0.034445544,0.034670831,0.034885793,0.035091105,0.035287389,0.035475216,0.035655111,0.035827559,0.035993007,0.036151868
3/26/10,0.00092659,0.00160938,0.002713218,0.004093924,0.005644054,0.007284372,0.008957229,0.010621416509902294,0.012248177422624152,0.013818131139219363,0.015318897869570582,0.016743276,0.018087848,0.019351916239077466,0.020536698,0.021644717880241516,0.022679356,0.023644509210031507,0.024544346394475548,0.025383130376541822,0.026165092,0.026894345390979152,0.027574827,0.028210265,0.028804155102599004,0.029359756,0.029880089,0.030367939963410858,0.030825875669000337,0.031256249924304876,0.031661219,0.032042757,0.032402665617641234,0.032742592,0.033064039959080686,0.033368382,0.033656870980377826,0.033930652,0.034190772,0.034438186498588465,0.034673771,0.034898328,0.035112592,0.035317236069956674,0.035512881,0.035700095,0.035879404,0.036051289,0.036216197,0.036374539
4/2/10,0.000948702,0.001592522,0.00266442,0.004018874,0.005547356,0.007169763,0.008827747,0.010479534192364616,0.012095912911515518,0.013657134983051634,0.015150523326177324,0.016568636,0.017907859,0.019167336659695253,0.020348157079776316,0.021452740070450626,0.022484378844880564,0.023446900066545578,0.024344414676520626,0.025181137869210692,0.025961261515377237,0.026688866129337387,0.027367862438638476,0.028001955,0.028594621,0.029149104673132566,0.029668411536716278,0.030155318737945757,0.030612381883434275,0.031041947,0.031446164163534185,0.031827,0.032186252,0.032525563,0.032846433,0.03315023,0.033438205,0.033711501,0.03397116,0.034218138,0.034453308561924065,0.034677471,0.034891358554706535,0.035095645,0.035290947241744614,0.035477835,0.03565683,0.035828415,0.035993035,0.036151101
4/9/10,0.000931584,0.001616558,0.002723691,0.004108416,0.005662998,0.007307991,0.008985589,0.010654474894537243,0.012285815552082198,0.013860179362611367,0.015365154524772613,0.016793522,0.018141854398509835,0.019409454882588047,0.020597544655363332,0.021708656721075838,0.02274618,0.023714024,0.024616369,0.025457489274492148,0.026241628873316616,0.026972912250548993,0.027655288,0.028292494,0.028888037148564277,0.029445184,0.029966963938626513,0.030456172421714108,0.030915381854974285,0.031346953093743614,0.031753049,0.032135647,0.032496557,0.032837428678299085,0.03315977,0.033464958,0.03375425,0.034028792,0.034289635,0.034537737684180496,0.034773978,0.034999159,0.035214018,0.035419231,0.035615420090080493,0.035803155,0.035982962136239395,0.036155325,0.036320691597566734,0.036479474
4/16/10,0.00093993,0.001538881,0.002580449,0.003915578,0.005433,0.007050494,0.008708076,0.010362718682404987,0.011984252538066564,0.013552199900494633,0.015053333128905246,0.016479797567997223,0.017827674,0.019095882,0.020285349526440212,0.021398382,0.022438197,0.023408570172297322,0.024313583944985104,0.025157439,0.025944324111052474,0.026678324024368278,0.027363359446105583,0.028003148388830498,0.028601185,0.029160727726948235,0.029684803,0.030176203,0.030637503421746204,0.031071065,0.031479055436134204,0.031863455391928176,0.032226078,0.032568578,0.032892468,0.033199129,0.033489821548602486,0.033765699,0.034027813,0.034277128,0.034514524,0.034740809,0.034956724,0.035162945995179995,0.035360100157219326,0.035548759747310546,0.035729453,0.035902665801832025,0.036068847787788474,0.036228413396153285
